variable,description,outcome_score,outcome_type,matching_keywords,is_binary,positive_rate,missing_pct,unique_count,quality_score,combined_score,eligible_for_label
var203077,No. of Redemptions Done In MutualFund (Lumpsum) [Last 1 Month],0.0,none,,False,,0.12654639697098544,8,1.0,0.0,False
var203078,Amount Invested in MutualFund (SIP+Lumpsum) [Lifetime],0.0,excluded,,False,,0.12654639697098544,4816,1.0,0.0,False
var203084,Avg. Monthly Eod Balance In Demat Account [Lifetime],0.0,none,,False,,0.13146652088521735,18864,1.0,0.0,False
var203085,Avg. Monthly Eod Balance In Demat Account [Last 12 Months],0.0,none,,False,,0.13146652088521735,17464,1.0,0.0,False
var203086,Avg. Monthly Eod Balance In Demat Account [Last 6 Months],0.0,none,,False,,0.13146652088521735,13178,1.0,0.0,False
var203087,Avg. Monthly Eod Balance In Demat Account [Last 3 Months],0.0,none,,False,,0.13146652088521735,8448,1.0,0.0,False
var203088,Avg. Monthly Eod Balance In Demat Account [Last 1 Month],0.0,none,,False,,0.13146652088521735,1589,1.0,0.0,False
var203094,Amount of Latest Eod Balance [Lifetime],0.0,none,,False,,0.44358055437445587,6945,1.0,0.0,False
var203095,,0.0,none,,True,,1.0,0,0.0,0.0,False
var203101,No. of Pension Accounts [Lifetime],0.0,none,,False,,0.12654639697098544,6,1.0,0.0,False
var203102,Amount Invested In Pension [Lifetime],0.0,none,,False,,0.9321913786470671,1407,0.3,0.0,False
var203103,Amount Invested In Pension [Last 12 Months],0.0,none,,False,,0.9377796675373059,1160,0.3,0.0,False
var203104,Amount Invested In Pension [Last 6 Months],0.0,none,,False,,0.9515884103747798,739,0.3,0.0,False
var203105,Amount Invested In Pension [Last 3 Months],0.0,none,,False,,0.9679280811516735,405,0.3,0.0,False
var203106,Amount Invested In Pension [Last 1 Month],0.0,none,,False,,0.9871023912207172,159,0.3,0.0,False
var203107,Amount Invested In NPS [Last 12 Months],0.0,none,,False,,0.9515074206807184,1979,0.3,0.0,False
var203108,Amount Invested In NPS [Last 6 Months],0.0,none,,False,,0.9656603697179534,1360,0.3,0.0,False
var203109,Amount Invested In NPS [Last 3 Months],0.0,none,,False,,0.9784567413796594,773,0.3,0.0,False
var203110,Amount Invested In NPS [Last 1 Month],0.0,none,,False,,0.9978335256838567,92,0.3,0.0,False
var204001,No. of Fixed Deposits Booked [Lifetime],0.0,none,,False,,0.06637105428334245,54,1.0,0.0,False
var204002,No. of Fixed Deposits Booked [Last 12 Months],0.0,none,,False,,0.06637105428334245,40,1.0,0.0,False
var204003,No. of Fixed Deposits Booked [Last 6 Months],0.0,none,,False,,0.06637105428334245,27,1.0,0.0,False
var204004,No. of Fixed Deposits Booked [Last 3 Months],0.0,none,,False,,0.06637105428334245,14,1.0,0.0,False
var204005,No. of Fixed Deposits Booked [Last 1 Month],0.0,none,,False,,0.06637105428334245,5,1.0,0.0,False
var204006,Avg. Booking Amount Per Fixed Deposits [Lifetime],0.0,none,,False,,0.9274939763915042,951,0.3,0.0,False
var204007,Avg. Booking Amount Per Fixed Deposits [Last 12 Months],0.0,none,,False,,0.9421126161695924,678,0.3,0.0,False
var204008,Avg. Booking Amount Per Fixed Deposits [Last 6 Months],0.0,none,,False,,0.9712486586081921,349,0.3,0.0,False
var204009,Avg. Booking Amount Per Fixed Deposits [Last 3 Months],0.0,none,,False,,0.9876490716556319,162,0.3,0.0,False
var204010,Avg. Booking Amount Per Fixed Deposits [Last 1 Month],0.0,none,,False,,0.9986231752009557,26,0.3,0.0,False
var204011,No. of Fixed Deposits Matured [Lifetime],0.0,none,,False,,0.06637105428334245,40,1.0,0.0,False
var204012,No. of Fixed Deposits Matured [Last 12 Months],0.0,none,,False,,0.06637105428334245,28,1.0,0.0,False
var204013,No. of Fixed Deposits Matured [Last 6 Months],0.0,none,,False,,0.06637105428334245,17,1.0,0.0,False
var204014,No. of Fixed Deposits Matured [Last 3 Months],0.0,none,,False,,0.06637105428334245,9,1.0,0.0,False
var204015,No. of Fixed Deposits Matured [Last 1 Month],0.0,none,,False,,0.06637105428334245,5,1.0,0.0,False
var204016,Avg. Matured Amount Per Fixed Deposits [Lifetime],0.0,none,,False,,0.9274939763915042,1285,0.3,0.0,False
var204017,Avg. Matured Amount Per Fixed Deposits [Last 12 Months],0.0,none,,False,,0.9421126161695924,879,0.3,0.0,False
var204018,Avg.Matured Amount Per Fixed Deposits [Last 6 Months],0.0,none,,False,,0.9712486586081921,453,0.3,0.0,False
var204019,Avg. Matured Amount Per  Fixed Deposits [Last 3 Months],0.0,none,,False,,0.9876490716556319,186,0.3,0.0,False
var204020,Avg. Matured Amount Per Fixed Deposits [Last 1 Month],0.0,none,,False,,0.9986231752009557,12,0.3,0.0,False
var204021,No. of Recurring Deposits Booked [Lifetime],0.0,none,,False,,0.06637105428334245,30,1.0,0.0,False
var204022,No. of Recurring Deposits Booked [Last 12 Months],0.0,none,,False,,0.06637105428334245,27,1.0,0.0,False
var204023,No. of Recurring Deposits Booked [Last 6 Months],0.0,none,,False,,0.06637105428334245,22,1.0,0.0,False
var204024,No. of Recurring Deposits Booked [Last 3 Months],0.0,none,,False,,0.06637105428334245,16,1.0,0.0,False
var204025,No. of Recurring Deposits Booked [Last 1 Month],0.0,none,,False,,0.06637105428334245,11,1.0,0.0,False
var204026,Avg. Booking Amount Per  Recurring Deposit [Lifetime],0.0,none,,False,,0.9734758751948814,445,0.3,0.0,False
var204027,Avg. Booking Amount per Recurring Deposit [Last 12 Months],0.0,none,,False,,0.9781125351798984,360,0.3,0.0,False
var204028,Avg. Booking Amount Per Recurring Deposit [Last 6 Months],0.0,none,,False,,0.986980906679625,197,0.3,0.0,False
var204029,Avg. Booking Amount Per Recurring Deposit [Last 3 Months],0.0,none,,False,,0.9926501852639251,104,0.3,0.0,False
var204030,Avg. Booking Amount per Recurring Deposit Amount [Last 1 Month],0.0,none,,False,,0.9984814432363481,21,0.3,0.0,False
var204031,No. of Premature Liquidation In Deposits,0.0,none,,False,,0.06637105428334245,34,1.0,0.0,False
var204032,No. of Renewal of Deposit Accounts,0.0,none,,False,,0.06637105428334245,15,1.0,0.0,False
var204035,Total Amount Credited In Fixed Deposits [Lifetime],0.0,none,,False,,0.959241936463585,365,0.3,0.0,False
var204036,Total Amount Credited In Fixed Deposits [Last 12 Months],0.0,none,,False,,0.9693454007977484,231,0.3,0.0,False
var204037,Total Amount Credited In Fixed Deposit [Last 6 Months],0.0,none,,False,,0.9847334426694203,101,0.3,0.0,False
var204038,Total Amount Credited In Fixed Deposit [Last 3 Months],0.0,none,,False,,0.9935613193221162,30,0.3,0.0,False
var204039,Total Amount Credited In Fixed Deposits [Last 1 Month],0.0,none,,False,,0.9993723298710239,2,0.3,0.0,False
var204040,Total Amount Matured Fixed Deposits [Lifetime],0.0,none,,False,,0.9597278746279536,1284,0.3,0.0,False
var204041,Total Amount Matured Fixed Deposits [Last 12 Months],0.0,none,,False,,0.9713903905727996,866,0.3,0.0,False
var204042,Total Amount Matured Fixed Deposit [Last 6 Months],0.0,none,,False,,0.9851383911397275,454,0.3,0.0,False
var204043,Total Amount Matured Fixed Deposit [Last 3 Months],0.0,none,,False,,0.993885278098362,193,0.3,0.0,False
var204044,Total Amount Matured Fixed Deposits [Last 1 Month],0.0,none,,False,,0.999716536070785,10,0.3,0.0,False
var204045,Total Amount Credited In Recurring Deposits [Lifetime],0.0,none,,False,,0.9863127417036183,110,0.3,0.0,False
var204046,Total Amount Credited In Recurring Deposits [Last 12 Months],0.0,none,,False,,0.9887221851019458,77,0.3,0.0,False
var204047,Total Amount Credited In Recurring Deposits [Last 6 Months],0.0,none,,False,,0.9927514223815019,29,0.3,0.0,False
var204048,Total Amount Credited In Recurring Deposit [Last 3 Months],0.0,none,,False,,0.9959100204498977,8,0.3,0.0,False
var204049,Total Amount Credited In Recurring Deposits [Last 1 Month],0.0,none,,True,0.0,0.9992305979064164,1,0.0,0.0,False
var204050,No. of Term Deposits Booked [Lifetime],0.0,none,,False,,0.06637105428334245,60,1.0,0.0,False
var204051,No. of Term Deposits Booked [Last 12 Months],0.0,none,,False,,0.06637105428334245,55,1.0,0.0,False
var204052,No. of Term Deposits Booked [Last 6 Months],0.0,none,,False,,0.06637105428334245,38,1.0,0.0,False
var204053,No. of Term Deposits Booked [Last 3 Months],0.0,none,,False,,0.06637105428334245,19,1.0,0.0,False
var204054,No. of Term Deposits Booked [Last 1 Month],0.0,none,,False,,0.06637105428334245,6,1.0,0.0,False
var204055,Total Amount Credited In Term Deposits [Lifetime],0.0,none,,False,,0.9745287412176801,143,0.3,0.0,False
var204056,Total Amount Credited In Term Deposits [Last 12 Months],0.0,none,,False,,0.978719957885359,110,0.3,0.0,False
var204057,Total Amount Credited In Term Deposit [Last 6 Months],0.0,none,,False,,0.9888841644900687,49,0.3,0.0,False
var204058,Total Amount Credited In Term Deposit [Last 3 Months],0.0,none,,False,,0.9961124946850514,13,0.3,0.0,False
var204059,Total Amount Credited In Term Deposits [Last 1 Month],0.0,none,,True,0.0,0.9997975257648464,1,0.0,0.0,False
var204060,Avg. Booking Amount Per Term Deposits [Lifetime],0.0,none,,False,,0.95612383324222,705,0.3,0.0,False
var204061,Avg. Booking Amount Per Term Deposits [Last 12 Months],0.0,none,,False,,0.9635748850958715,596,0.3,0.0,False
var204062,Avg. Booking Amount Per Term Deposits [Last 6 Months],0.0,none,,False,,0.9812711332482942,317,0.3,0.0,False
var204063,Avg. Booking Amount Per Term Deposits [Last 3 Months],0.0,none,,False,,0.9924274636052562,124,0.3,0.0,False
var204064,Avg. Booking Amount Per Term Deposits [Last 1 Month],0.0,none,,False,,0.9993520824475085,8,0.3,0.0,False
var206001,No. of Loans Applied [Last 1 Month],0.0,none,,False,,0.010710887039624207,15,1.0,0.0,False
var206003,No. of Loan Accounts [Lifetime],0.0,none,,False,,0.010710887039624207,63,1.0,0.0,False
var206004,No. of Loan Accounts [Last 12 Months],0.0,none,,False,,0.010710887039624207,55,1.0,0.0,False
var206005,No. of Loan Accounts [Last 6 Months],0.0,none,,False,,0.010710887039624207,43,1.0,0.0,False
var206006,No. of Loan Accounts [Last 3 Months],0.0,none,,False,,0.010710887039624207,33,1.0,0.0,False
var206007,No. of Loan Accounts [Last 1 Month],0.0,none,,False,,0.010710887039624207,23,1.0,0.0,False
var206008,Ratio of No. of Loan Accounts [Last 3 Months]/ [Last 6 Months],0.0,none,,False,,0.5381967644617223,82,0.7,0.0,False
var206009,Avg. Monthly Amount of Loan Liability [Lifetime],0.0,none,,False,,0.4124400170078358,24980,1.0,0.0,False
var206010,Avg. Monthly Amount of Loan Liability [Last 12 Months],0.0,none,,False,,0.4613375447974245,22895,1.0,0.0,False
var206011,Avg. Monthly Amount of Loan Liability [Last 6 Months],0.0,none,,False,,0.5840571787240074,17442,0.7,0.0,False
var206012,Avg. Monthly Amount of Loan Liability [Last 3 Months],0.0,none,,False,,0.7120006479175525,11983,0.7,0.0,False
var206013,Avg. Monthly Amount of Loan Liability [Last 1 Month],0.0,none,,False,,0.854684241430278,5679,0.3,0.0,False
var206014,Ratio of Avg. Monthly Loan Liability [Last 3 Months]/[Last 6 Months] ,0.0,none,,False,,0.71214237988216,294,0.7,0.0,False
var206031,Flag - Home Loan [Lifetime],0.0,none,,True,0.022431436758084324,0.010710887039624207,2,1.0,0.0,False
var206032,Flag - Auto Loan [Lifetime],0.0,none,,True,0.10884158821121571,0.010710887039624207,2,1.0,0.0,False
var206033,Flag - Personal Loan [Lifetime],0.0,none,,True,0.28839541547277936,0.010710887039624207,2,1.0,0.0,False
var206034,Flag - Business Loan [Lifetime],0.0,none,,True,0.07013917314776914,0.010710887039624207,2,1.0,0.0,False
var206035,Flag - Consumer Durable Loan [Lifetime],0.0,none,,True,0.04699140401146132,0.010710887039624207,2,1.0,0.0,False
var206038,Amount of Loan Disbursed [Lifetime],0.0,none,,False,,0.8096337241086072,2747,0.3,0.0,False
var206039,Amount of Loan Disbursed [Last 12 Months],0.0,none,,False,,0.8456133956953977,2165,0.3,0.0,False
var206040,Amount of Loan Disbursed [Last 6 Months],0.0,none,,False,,0.9114580169673409,1209,0.3,0.0,False
var206041,Amount of Loan Disbursed [Last 3 Months],0.0,none,,False,,0.9546660187491142,596,0.3,0.0,False
var206042,Amount of Loan Disbursed [Last 1 Month],0.0,none,,False,,0.985057401445666,165,0.3,0.0,False
var206043,No. of Loans Disbursed [Lifetime],0.0,none,,False,,0.010710887039624207,27,1.0,0.0,False
var206044,No. of Loans Disbursed [Last 12 Months],0.0,none,,False,,0.010710887039624207,22,1.0,0.0,False
var206045,No of Loans Disbursed [Last 6 Months],0.0,none,,False,,0.010710887039624207,16,1.0,0.0,False
var206046,No of Loans Disbursed [Last 3 Months],0.0,none,,False,,0.010710887039624207,10,1.0,0.0,False
var206047,No. of Loans Disbursed [Last 1 Month],0.0,none,,False,,0.010710887039624207,6,1.0,0.0,False
var206048,Amount of Current Loan Liability [Last 3 Months],0.0,none,,False,,0.7120006479175525,12042,0.7,0.0,False
var206051,Flag - Education Loan [Lifetime],0.0,none,,True,0.0013507981989357347,0.010710887039624207,2,1.0,0.0,False
var206052,Flag - Gold Loan [Lifetime],0.0,none,,True,0.09048301268931641,0.010710887039624207,2,1.0,0.0,False
var206053,No. of Loans Closed [Lifetime],0.0,none,,False,,0.010710887039624207,36,1.0,0.0,False
var206054,No. of Loans Closed [Last 12 Months],0.0,none,,False,,0.010710887039624207,29,1.0,0.0,False
var206055,No of Loans Closed [Last 6 Months],0.0,none,,False,,0.010710887039624207,14,1.0,0.0,False
var206056,No of Loans Closed [Last 3 Months],0.0,none,,False,,0.010710887039624207,9,1.0,0.0,False
var206057,No. of Loans Closed [Last 1 Month],0.0,none,,False,,0.010710887039624207,6,1.0,0.0,False
var206058,Flag - Legal Notice Alert [Lifetime],0.0,none,,False,,0.010710887039624207,3,1.0,0.0,False
var206059,No. of Loans Applied [Last 14 Days],0.0,none,,False,,0.010710887039624207,11,1.0,0.0,False
var206060,No. of Loans Applied [Last 7 Days],0.0,none,,False,,0.010710887039624207,8,1.0,0.0,False
var206061,No. of Loans Applied [Last 3 Days],0.0,none,,False,,0.010710887039624207,6,1.0,0.0,False
var206062,No. of Loans Applied [Last 1 Day],0.0,none,,False,,0.010710887039624207,4,1.0,0.0,False
var206067,No. of Loans Approved [Last 28 Days],0.0,none,,False,,0.010710887039624207,3,1.0,0.0,False
var206068,No. of Loans Approved [Last 21 Days],0.0,none,,False,,0.010710887039624207,3,1.0,0.0,False
var206069,No. of Loans Approved [Last 14 Days],0.0,none,,False,,0.010710887039624207,3,1.0,0.0,False
var206070,No. of Loans Approved [Last 7 Days],0.0,none,,False,,0.010710887039624207,3,1.0,0.0,False
var206071,Companies Where User Has Either Applied for Loan [Last 1 Month],0.0,none,,True,,0.9127133572252931,619,0.3,0.0,False
var206079,No. of Evergreening Events [Last 6 Months],0.0,none,,False,,0.010710887039624207,6,1.0,0.0,False
var206081,Ratio of Avg. Monthly Loan Liability/Avg. Monthly Credit Amount [Lifetime],0.0,none,,False,,0.4277268217619308,1713,1.0,0.0,False
var206082,Ratio of Avg. Monthly Loan Liability/Avg. Monthly Credit Amount [Last 12 Months],0.0,none,,False,,0.47654335985745816,1587,1.0,0.0,False
var206083,Ratio of Avg. Monthly Loan Liability/Avg. Monthly Credit Amount [Last 6 Months],0.0,none,,False,,0.5997489319484096,1355,0.7,0.0,False
var206084,Ratio of Avg. Monthly Loan Liability/Avg. Monthly Credit Amount [Last 3 Months],0.0,none,,False,,0.7285427929295997,1166,0.7,0.0,False
var206085,Ratio of Avg. Monthly Loan Liability/Avg. Monthly Credit Amount [Last 1 Month],0.0,none,,False,,0.8706797060074105,880,0.3,0.0,False
var206091,Flag - Prepayment [Lifetime],0.0,none,,True,0.010130986492018011,0.010710887039624207,2,1.0,0.0,False
var206193,Flag - Loan Applied [Last 3 Month],0.0,none,,True,0.08473188702415063,0.010710887039624207,2,1.0,0.0,False
var206194,Flag - Loan Applied [Last 1 Month],0.0,none,,True,0.036205485059353254,0.010710887039624207,2,1.0,0.0,False
var207001,Amount of Wallet Top-Up [Lifetime],0.0,none,,False,,0.9757233392050861,359,0.3,0.0,False
var207002,Amount of Wallet Top-Up [Last 12 Months],0.0,none,,False,,0.9853813602219118,249,0.3,0.0,False
var207003,Amount of Wallet Top-Up [Last 6 Months],0.0,none,,False,,0.9953633400149831,145,0.3,0.0,False
var207004,Amount of Wallet Top-Up [Last 3 Months],0.0,none,,False,,0.9974690720605803,75,0.3,0.0,False
var207005,Amount of Wallet Top-Up [Last 1 Month],0.0,none,,False,,0.9992913401769625,20,0.3,0.0,False
var207006,No. of Mobile Wallets [Lifetime],0.0,none,,False,,0.057765899289315435,15,1.0,0.0,False
var207007,No. of Wallet Top-Up [Lifetime],0.0,none,,False,,0.057765899289315435,17,1.0,0.0,False
var207008,No. of Wallet Top-Up [Last 12 Months],0.0,none,,False,,0.057765899289315435,17,1.0,0.0,False
var207009,No. of Wallet Top-Up [Last 6 Months],0.0,none,,False,,0.057765899289315435,14,1.0,0.0,False
var207010,No. of Wallet Top-Up [Last 3 Months],0.0,none,,False,,0.057765899289315435,11,1.0,0.0,False
var207011,No. of Wallet Top-Up [Last 1 Month],0.0,none,,False,,0.057765899289315435,6,1.0,0.0,False
var207012,No. of Credit Transactions[Lifetime],0.0,none,,False,,0.057765899289315435,326,1.0,0.0,False
var207013,No. of Debit Transactions[Lifetime],0.0,none,,False,,0.057765899289315435,185,1.0,0.0,False
var207016,Amount of Credit Transactions[Lifetime],0.0,none,,False,,0.7348802364899066,7134,0.7,0.0,False
var207017,Amount of Debit Transactions[Lifetime],0.0,none,,False,,0.7006823381724675,9024,0.7,0.0,False
var207020,No. of Bills Paid Using Wallet [Last 12 Months],0.0,none,,False,,0.057765899289315435,22,1.0,0.0,False
var207021,No. of Bills Paid Using Wallet [Last 6 Months],0.0,none,,False,,0.057765899289315435,18,1.0,0.0,False
var207022,No. of Bills Paid Using Wallet [Last 3 Months],0.0,none,,False,,0.057765899289315435,13,1.0,0.0,False
var207023,No. of Bills Paid Using Wallet [Last 1 Month],0.0,none,,False,,0.057765899289315435,6,1.0,0.0,False
var207024,Amount of Bills Paid [Last 12 Months],0.0,none,,False,,0.9782340197209906,586,0.3,0.0,False
var207025,Amount of Bills Paid [Last 6 Months],0.0,none,,False,,0.985624329304096,358,0.3,0.0,False
var207026,Amount of Bills Paid [Last 3 Months],0.0,none,,False,,0.9926906801109558,192,0.3,0.0,False
var207027,Amount of Bills Paid [Last 1 Month],0.0,none,,False,,0.9981169896130717,45,0.3,0.0,False
var207028,No. of Bills Due [Last 12 Months],0.0,none,,False,,0.057765899289315435,107,1.0,0.0,False
var207029,No. of Bills Due [Last 6 Months],0.0,none,,False,,0.057765899289315435,79,1.0,0.0,False
var207030,No. of Bills Due [Last 3 Months],0.0,none,,False,,0.057765899289315435,63,1.0,0.0,False
var207031,No. of Bills Due [Last 1 Month],0.0,none,,False,,0.057765899289315435,39,1.0,0.0,False
